sku,category,description,unit,unit_price,currency,source,updated_at,tags
LAB-1200-02-MANO-DE-OBRA-INST-DE-PUERTA-PVC-INCLUYE-LLAVIN,MANO DE OBRA PUERTAS,Mano de obra Inst. de Puerta PVC incluye Llavín,UND,2363.33,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de obra Inst. de Puerta PVC incluye Llavín MANO DE OBRA PUERTAS 1200.02 Mano de obra Inst. de Puerta PVC incluye Llavin MANO DE OBRA PUERTAS
LAB-1200-03-MANO-DE-OBRA-INST-DE-PUERTA-EN-MADERA-INTERIOR-INCLUYE,MANO DE OBRA PUERTAS,Mano de obra Inst. de Puerta en madera interior incluye Llaviín,UND,3692.71,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de obra Inst. de Puerta en madera interior incluye Llaviín MANO DE OBRA PUERTAS 1200.03 Mano de obra Inst. de Puerta en madera interior incluye Llaviin MANO DE OBRA PUERTAS
LAB-1200-04-MANO-DE-OBRA-INST-DE-PUERTA-EN-MADERA-PRINCIPAL-INCLUY,MANO DE OBRA PUERTAS,Mano de obra Inst. de Puerta en madera principal incluye Llaviín,UND,3938.90,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de obra Inst. de Puerta en madera principal incluye Llaviín MANO DE OBRA PUERTAS 1200.04 Mano de obra Inst. de Puerta en madera principal incluye Llaviin MANO DE OBRA PUERTAS
LAB-1200-05-MANO-DE-OBRA-INST-DE-PUERTAS-PARA-CLOSET,MANO DE OBRA PUERTAS,Mano de obra Inst. de Puertas para closet,P2,98.47,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de obra Inst. de Puertas para closet MANO DE OBRA PUERTAS 1200.05 Mano de obra Inst. de Puertas para closet MANO DE OBRA PUERTAS
LAB-1300-01-MANO-DE-OBRA-DE-COLOCACION-DE-CERAMICA-PARED-HASTA-20X,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Mano de Obra de colocación de Cerámica Pared hasta 20x20cms,M2,745.25,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de Obra de colocación de Cerámica Pared hasta 20x20cms MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.01 Mano de Obra de colocacion de Ceramica Pared hasta 20x20cms MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-02-MANO-DE-OBRA-DE-COLOCACION-DE-CERAMICA-PARED-HASTA-40X,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Mano de Obra de colocación de Cerámica Pared hasta 40x40cms,M2,884.95,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de Obra de colocación de Cerámica Pared hasta 40x40cms MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.02 Mano de Obra de colocacion de Ceramica Pared hasta 40x40cms MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-03-HECHURA-MESETA-DE-BANO-REVESTIDA-EN-CERAMICA,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Hechura meseta de baño revestida en cerámica,UND,1539.16,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Hechura meseta de baño revestida en cerámica MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.03 Hechura meseta de bano revestida en ceramica MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-04-COLOCACION-MARMOL-FABRICACION-NACIONAL-EN-REVESTIMIENT,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación mármol fabricación nacional en revestimiento superficies,M2,1416.06,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación mármol fabricación nacional en revestimiento superficies MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.04 Colocacion marmol fabricacion nacional en revestimiento superficies MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-05-COLOCACION-MARMOL-IMPORTADO-EN-REVESTIMIENTO-SUPERFICI,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación mármol importado en revestimiento superficies,M2,1416.06,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación mármol importado en revestimiento superficies MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.05 Colocacion marmol importado en revestimiento superficies MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-06-COLOCACION-MARMOL-FACHAICO-EN-UNA-SOLA-PIEZA,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación mármol fachaico en una sola pieza,M2,1416.06,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación mármol fachaico en una sola pieza MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.06 Colocacion marmol fachaico en una sola pieza MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-07-COLOCACION-MARMOL-EN-PEDAZOS,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación mármol en pedazos,M2,1180.00,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación mármol en pedazos MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.07 Colocacion marmol en pedazos MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-08-COLOCACION-DE-MARMOL-TRAVERTINO-EN-TIRITAS,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación de mármol travertino en tiritas,M2,1769.95,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación de mármol travertino en tiritas MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.08 Colocacion de marmol travertino en tiritas MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-09-COLOCACION-DE-PIEDRA-CORALINA,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación de piedra coralina,M2,764.51,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación de piedra coralina MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.09 Colocacion de piedra coralina MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-1-COLOCACION-DE-PIEDRA-CALIZA-ASERRADA,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación de piedra caliza aserrada,M2,1360.62,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación de piedra caliza aserrada MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.1 Colocacion de piedra caliza aserrada MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-11-COLOCACION-DE-PIEDRA-CALIZA-LABRADA,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación de piedra caliza labrada,M2,884.95,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación de piedra caliza labrada MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.11 Colocacion de piedra caliza labrada MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-12-COLOCACION-DE-PIEDRAS-BLANCAS-TIPO-SAN-CRISTOBAL-CAMBI,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,"Colocación de piedras blancas tipo San Cristobal, Cambita, callaos de río",M2,1013.72,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Colocación de piedras blancas tipo San Cristobal, Cambita, callaos de río MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.12 Colocacion de piedras blancas tipo San Cristobal, Cambita, callaos de rio MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES"
LAB-1300-13-COLOCACION-DE-PIEDRA-DE-ROCA-O-CANTO-RODADO-TIPO-ENCAC,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,"Colocación de piedra de roca o canto rodado, tipo encache de 0.20m a 0.30m de espesor en revestimiento terraplenes con fines decorativos",M2,919.48,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Colocación de piedra de roca o canto rodado, tipo encache de 0.20m a 0.30m de espesor en revestimiento terraplenes con fines decorativos MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.13 Colocacion de piedra de roca o canto rodado, tipo encache de 0.20m a 0.30m de espesor en revestimiento terraplenes con fines decorativos MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES"
LAB-1300-14-COLOCACION-DE-PIEDRA-DE-ROCA-O-CANTO-RODADO-TIPO-ENCAC,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,"Colocación de piedra de roca o canto rodado, tipo encache de 0.20m a 0.30m de espesor en revestimiento terraplenes, canales y cunetas",M2,347.22,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Colocación de piedra de roca o canto rodado, tipo encache de 0.20m a 0.30m de espesor en revestimiento terraplenes, canales y cunetas MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.14 Colocacion de piedra de roca o canto rodado, tipo encache de 0.20m a 0.30m de espesor en revestimiento terraplenes, canales y cunetas MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES"
LAB-1300-15-COLOCACION-DE-PIEDRA-DE-ROCA-O-CANTO-RODADOEN-MURO-DE,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación de piedra de roca o canto rodadoen muro de mampostería con fines decorativos,M3,3726.20,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación de piedra de roca o canto rodadoen muro de mampostería con fines decorativos MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.15 Colocacion de piedra de roca o canto rodadoen muro de mamposteria con fines decorativos MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1300-16-COLOCACION-DE-PIEDRA-DE-ROCA-O-CANTO-RODADOEN-MURO-DE,MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES,Colocación de piedra de roca o canto rodadoen muro de mampostería,M3,1300.03,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación de piedra de roca o canto rodadoen muro de mampostería MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES 1300.16 Colocacion de piedra de roca o canto rodadoen muro de mamposteria MANO DE OBRA REVESTIMIENTOS DE SUPERFICIES
LAB-1400-01-MANO-DE-OBRA-FINO-TECHO-PLANO-SIN-INCLUIR-SUBIDA-MATER,MANO DE OBRA TERMINACION DE TECHOS,Mano de obra fino techo plano sin incluir subida materiales,M2,203.11,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de obra fino techo plano sin incluir subida materiales MANO DE OBRA TERMINACION DE TECHOS 1400.01 Mano de obra fino techo plano sin incluir subida materiales MANO DE OBRA TERMINACION DE TECHOS
LAB-1400-02-MANO-DE-OBRA-FINO-TECHO-INCLINADO-SIN-INCLUIR-SUBIDA-M,MANO DE OBRA TERMINACION DE TECHOS,Mano de obra fino techo inclinado sin incluir subida materiales,M2,124.91,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de obra fino techo inclinado sin incluir subida materiales MANO DE OBRA TERMINACION DE TECHOS 1400.02 Mano de obra fino techo inclinado sin incluir subida materiales MANO DE OBRA TERMINACION DE TECHOS
LAB-1400-03-MANO-DE-OBRA-FINO-TECHO-BERMUDA-INCLUYE-CANTOS-NO-INCL,MANO DE OBRA TERMINACION DE TECHOS,"Mano de obra fino techo bermuda, incluye cantos, no incluye subida materiales",M2,513.41,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Mano de obra fino techo bermuda, incluye cantos, no incluye subida materiales MANO DE OBRA TERMINACION DE TECHOS 1400.03 Mano de obra fino techo bermuda, incluye cantos, no incluye subida materiales MANO DE OBRA TERMINACION DE TECHOS"
LAB-1400-04-MANO-DE-OBRA-ZABALETAS-DE-PISO,MANO DE OBRA TERMINACION DE TECHOS,Mano de obra zabaletas de piso,ML,72.17,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de obra zabaletas de piso MANO DE OBRA TERMINACION DE TECHOS 1400.04 Mano de obra zabaletas de piso MANO DE OBRA TERMINACION DE TECHOS
LAB-1400-05-MANO-DE-OBRA-ZABALETAS-DE-TECHO,MANO DE OBRA TERMINACION DE TECHOS,Mano de obra zabaletas de techo,ML,108.35,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Mano de obra zabaletas de techo MANO DE OBRA TERMINACION DE TECHOS 1400.05 Mano de obra zabaletas de techo MANO DE OBRA TERMINACION DE TECHOS
LAB-1400-06-COLCOCACION-DE-TEJAS,MANO DE OBRA TERMINACION DE TECHOS,Colcocación de tejas,M2,606.14,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colcocación de tejas MANO DE OBRA TERMINACION DE TECHOS 1400.06 Colcocacion de tejas MANO DE OBRA TERMINACION DE TECHOS
LAB-1400-07-COLOCACION-CABALLETE-DE-TEJAS,MANO DE OBRA TERMINACION DE TECHOS,Colocación caballete de tejas,ML,484.93,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,Colocación caballete de tejas MANO DE OBRA TERMINACION DE TECHOS 1400.07 Colocacion caballete de tejas MANO DE OBRA TERMINACION DE TECHOS
LAB-1501-01-SALIDA-AGUA-POTABLE-AGUA-FRIA-O-CALIENTE,"ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G.",Salida Agua Potable agua fría o caliente,UND,1380.14,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Salida Agua Potable agua fría o caliente ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G. 1501.01 Salida Agua Potable agua fria o caliente ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G."
LAB-1501-02-SALIDA-DE-AGUA-FRIA-A-ORINAL-DE-FALDA,"ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G.",Salida de agua fría a orinal de falda,UND,1777.24,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Salida de agua fría a orinal de falda ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G. 1501.02 Salida de agua fria a orinal de falda ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G."
LAB-1501-03-SALIDA-DE-AGUA-FRIA-A-BANO-DE-DUCHA,"ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G.",Salida de agua fría a baño de ducha,UND,1380.14,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Salida de agua fría a baño de ducha ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G. 1501.03 Salida de agua fria a bano de ducha ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G."
LAB-1501-04-SALIDA-DE-AGUA-FRIA-A-INODORO-CORRIENTE,"ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G.",Salida de agua fría a inodoro corriente,UND,1777.24,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Salida de agua fría a inodoro corriente ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G. 1501.04 Salida de agua fria a inodoro corriente ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G."
LAB-1501-05-SALIDA-DE-AGUA-FRIA-A-INODORO-FLUXOMETRO,"ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G.",Salida de agua fría a inodoro fluxómetro,UND,2763.52,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Salida de agua fría a inodoro fluxómetro ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G. 1501.05 Salida de agua fria a inodoro fluxometro ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G."
LAB-1501-06-SALIDA-DE-AGUA-FRIA-Y-CALIENTE-DE-CALENTADORES-DOMESTI,"ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G.",Salida de agua fría y caliente de calentadores domésticos,UND,1777.24,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Salida de agua fría y caliente de calentadores domésticos ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G. 1501.06 Salida de agua fria y caliente de calentadores domesticos ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G."
LAB-1501-08-INSTALACION-DE-FILTROS-DE-AGUA-DOMICILIARIAS,"ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G.",Instalación de filtros de agua domiciliarias,UND,1777.24,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación de filtros de agua domiciliarias ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G. 1501.08 Instalacion de filtros de agua domiciliarias ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G."
LAB-1501-09-MANO-DE-OBRA-RANURA-Y-ACUNE-BASTON-PARA-SALIDA-A-P,"ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G.",Mano de obra ranura y acuñe bastón para salida A.P.,UND,341.41,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Mano de obra ranura y acuñe bastón para salida A.P. ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G. 1501.09 Mano de obra ranura y acune baston para salida A.P. ABASTECIMIENTO AGUA POTABLE POR SALIDA - PVC, POLIPROPILENO, POLIESTILENO, H.G."
LAB-1503-01-INSTALACION-TUBERIAS-1-2-Y-3-4,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 1/2"" y 3/4""",ML,11.68,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 1/2"" y 3/4"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.01 Instalacion tuberias 1/2"" y 3/4"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-02-INSTALACION-TUBERIAS-1,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 1""",ML,23.38,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 1"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.02 Instalacion tuberias 1"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-03-INSTALACION-TUBERIAS-1-1-4-A-1-1-2,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 1-1/4"" a 1-1/2""",ML,29.22,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 1-1/4"" a 1-1/2"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.03 Instalacion tuberias 1-1/4"" a 1-1/2"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-04-INSTALACION-TUBERIAS-2,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 2""",ML,29.22,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 2"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.04 Instalacion tuberias 2"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-05-INSTALACION-TUBERIAS-3,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 3""",ML,41.64,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 3"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.05 Instalacion tuberias 3"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-06-INSTALACION-TUBERIAS-4,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 4""",ML,48.01,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 4"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.06 Instalacion tuberias 4"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-07-INSTALACION-TUBERIAS-6,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 6""",ML,58.48,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 6"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.07 Instalacion tuberias 6"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-08-INSTALACION-TUBERIAS-8,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 8""",ML,64.04,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 8"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.08 Instalacion tuberias 8"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-09-INSTALACION-TUBERIAS-10,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 10""",ML,76.86,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 10"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.09 Instalacion tuberias 10"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1503-1-INSTALACION-TUBERIAS-12,"INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP","Instalación tuberías 12""",ML,83.26,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 12"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP 1503.1 Instalacion tuberias 12"" INST. TUBERIAS PVC, POLIPROPILENO Y POLIESTILENO AP"
LAB-1504-01-INSTALACION-TUBERIAS-1-2,INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP,"Instalación tuberías 1/2""",ML,51.26,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 1/2"" INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP 1504.01 Instalacion tuberias 1/2"" INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP"
LAB-1504-02-INSTALACION-TUBERIAS-3-4,INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP,"Instalación tuberías 3/4""",ML,57.64,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 3/4"" INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP 1504.02 Instalacion tuberias 3/4"" INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP"
LAB-1504-03-INSTALACION-TUBERIAS-1,INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP,"Instalación tuberías 1""",ML,66.21,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 1"" INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP 1504.03 Instalacion tuberias 1"" INSTALACION TUBERIAS HIERRO GALVANIZADO H.G. AP"
LAB-1505-01-INSTALACION-TUBERIAS-1-2-POR-COLUMNA-SOLDADA-O-ROSCADA,INSTALACION TUBERIAS COBRE AP,"Instalación tuberías 1/2"" por columna, soldada o roscada",COL.,1975.76,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 1/2"" por columna, soldada o roscada INSTALACION TUBERIAS COBRE AP 1505.01 Instalacion tuberias 1/2"" por columna, soldada o roscada INSTALACION TUBERIAS COBRE AP"
LAB-1505-02-INSTALACION-TUBERIAS-3-4-POR-COLUMNA-SOLDADA-O-ROSCADA,INSTALACION TUBERIAS COBRE AP,"Instalación tuberías 3/4"" por columna, soldada o roscada",COL.,2763.52,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 3/4"" por columna, soldada o roscada INSTALACION TUBERIAS COBRE AP 1505.02 Instalacion tuberias 3/4"" por columna, soldada o roscada INSTALACION TUBERIAS COBRE AP"
LAB-1505-03-INSTALACION-TUBERIAS-1-POR-COLUMNA-SOLDADA-O-ROSCADA,INSTALACION TUBERIAS COBRE AP,"Instalación tuberías 1"" por columna, soldada o roscada",COL.,3157.37,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Instalación tuberías 1"" por columna, soldada o roscada INSTALACION TUBERIAS COBRE AP 1505.03 Instalacion tuberias 1"" por columna, soldada o roscada INSTALACION TUBERIAS COBRE AP"
LAB-1506-01-MONTURA-DE-BOMBA-DE-AGUA-EN-CISTERNA-CON-DIAMETRO-DE-3,INSTALACION BOMBAS - CISTERNAS,"Montura de bomba de agua en cisterna con diametro de 3/4"" a 1""",UND,15322.45,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,"Montura de bomba de agua en cisterna con diametro de 3/4"" a 1"" INSTALACION BOMBAS - CISTERNAS 1506.01 Montura de bomba de agua en cisterna con diametro de 3/4"" a 1"" INSTALACION BOMBAS - CISTERNAS"
LAB-1507-01-EN-TUBERIAS-DE-1-2-O-3-4,CONEXIÓN O EMPALME A TUB. EXISTENTE AGUA POTABLE,En tuberías de ½” ó ¾”,UND,1578.70,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,En tuberías de ½” ó ¾” CONEXIÓN O EMPALME A TUB. EXISTENTE AGUA POTABLE 1507.01 En tuberias de 1⁄2” o 3⁄4” CONEXION O EMPALME A TUB. EXISTENTE AGUA POTABLE
LAB-1507-02-EN-TUBERIAS-DE-1,CONEXIÓN O EMPALME A TUB. EXISTENTE AGUA POTABLE,En tuberías de 1”,UND,1975.76,DOP,ConstruCosto.do Mano de Obra Santo Domingo MAYO26,2026-05-01,En tuberías de 1” CONEXIÓN O EMPALME A TUB. EXISTENTE AGUA POTABLE 1507.02 En tuberias de 1” CONEXION O EMPALME A TUB. EXISTENTE AGUA POTABLE
